content,reviewCreatedVersion,score,cleaned_content
sangat buruk uang saya tidak kembali dari tanggal 29 setiap laporan muter muter nggak jelas masyarakat Indonesia jngan pakek aplikasi ini hati jika sayang dengan uang kalian mending pakek aplikasi seperti brimo atau paylater aja biar aman disini nggak transaksi gagal harusnya saldo kembali ini sampai skrng tidak tau kemna,2.123.2,1,sangat buruk uang saya tidak kembali dari tanggal 29 setiap laporan muter muter nggak jelas masyarakat indonesia jngan pakek aplikasi ini hati jika sayang dengan uang kalian mending pakek aplikasi seperti brimo atau paylater aja biar aman disini nggak transaksi gagal harusnya saldo kembali ini sampai skrng tidak tau kemna
pengen dana sayah ke premium gi,2.119.0,2,pengen dana sayah ke premium gi
sangat cepat dan bagus transaksinya bre,2.113.1,1,sangat cepat dan bagus transaksinya bre
tolong update nya hari ini tgl 18 januari 2026 saya menerima trasveran dari akun bank temen saya ..pkul 20.lebih dikit sampe sekarang di aplikasi dana saya belum masuk... 😤,2.110.0,3,tolong update nya hari ini tgl 18 januari 2026 saya menerima trasveran dari akun bank temen saya ..pkul 20.lebih dikit sampe sekarang di aplikasi dana saya belum masuk...
setelah baca ulasannya jadi ragu gak jadi daftar dah langsung uninstall lagi,2.118.0,2,setelah baca ulasannya jadi ragu gak jadi daftar dah langsung uninstall lagi
"aplikasi bangsatttt tolong yaaaaa hilangin pinnnnga dan ganti dengan makai akun , donggggg",2.119.0,2,"aplikasi bangsatttt tolong yaaaaa hilangin pinnnnga dan ganti dengan makai akun , donggggg"
apk tlol gw ga pernah langganan capcut tiba tiba di ambil saldo gw amj,2.115.0,1,apk tlol gw ga pernah langganan capcut tiba tiba di ambil saldo gw amj
fitur poto wajib di hapus karena mempersulit login,2.123.2,1,fitur poto wajib di hapus karena mempersulit login
tolong bantu cara aktifkan dana karna kartu hilang,2.119.0,2,tolong bantu cara aktifkan dana karna kartu hilang
"saya mau narik uang tidak bisa, lemot banget padahal jaringan lancar.. sdh 3 hari uang tidak bisa ditarik dari aplikasi...",2.114.1,1,"saya mau narik uang tidak bisa, lemot banget padahal jaringan lancar.. sdh 3 hari uang tidak bisa ditarik dari aplikasi..."
dana eror gabisa dipake transaksi,2.118.0,1,dana eror gabisa dipake transaksi
versi 2.118 stuck di loading saat mau input OTP Visa,2.116.0,1,versi 2.118 stuck di loading saat mau input otp visa
ini aplikasi kenapa ya. kok isi saldo gak ada masuk???,2.110.0,1,ini aplikasi kenapa ya. kok isi saldo gak ada masuk???
Kalo gangguan Lama bgt Najis !!!!,2.110.0,1,kalo gangguan lama bgt najis !!!!
"Aneh, masa saya mau ganti nama bisnis tapi gada menu profil toko? tolong pihak DANA memperbaiki bug",2.122.0,3,"aneh, masa saya mau ganti nama bisnis tapi gada menu profil toko? tolong pihak dana memperbaiki bug"
minta aktifin dana cicil aj gk di proses padahal sy tiap hari pake dana gk jelasss udh gitu klaw kta nanya jawabsnya kg jelas taiii,2.123.1,1,minta aktifin dana cicil aj gk di proses padahal sy tiap hari pake dana gk jelasss udh gitu klaw kta nanya jawabsnya kg jelas taiii
"kenapa si transaksi saya gagal trs, tulisannya sesi anda kadaluarsa memang pelerr",2.110.0,3,"kenapa si transaksi saya gagal trs, tulisannya sesi anda kadaluarsa memang pelerr"
Maaf byk terpaksa saya hapus aplikasi dana ini. tadinya saya senang dgn aplikasi dana ini. tapi begitu saldo saya hilang saya langsung hapus aplikasinya. ternyata tidak aman aplikasi ini. 🙏,2.123.1,1,maaf byk terpaksa saya hapus aplikasi dana ini. tadinya saya senang dgn aplikasi dana ini. tapi begitu saldo saya hilang saya langsung hapus aplikasinya. ternyata tidak aman aplikasi ini.
aplikasinya kenapa dah?! dari sore mau kirim uang ke temen memuat nggak selesai-selesai.,2.115.0,2,aplikasinya kenapa dah?! dari sore mau kirim uang ke temen memuat nggak selesai selesai.
beri aku dana cicil,2.119.0,1,beri aku dana cicil
barcode aja susah banget dana,2.118.0,1,barcode aja susah banget dana
apa ini pemeriksaan hapus akun dana lama,2.120.1,1,apa ini pemeriksaan hapus akun dana lama
tolong perbaiki bug nya karena pas buka apk tidak bisa ada bug ya soalnya saya butuh banget,2.123.2,2,tolong perbaiki bug nya karena pas buka apk tidak bisa ada bug ya soalnya saya butuh banget
fitur dana cicil ga muncul muncul pedahal syarat sudah terpenuhi semua aneh,2.115.0,1,fitur dana cicil ga muncul muncul pedahal syarat sudah terpenuhi semua aneh
"akun dana bisnis saya tidak bisa melakukan penarikan dan verifikasi mungka tidak terbaca padahal sudah bagus tempat untuk verifikasi nya,wajah tidak terdeteksi terus menerus katanya dan suruh coba lagi,dan juga gagal terus menerus saat update dana bisnis saya verifikasi di tolak",2.113.1,2,"akun dana bisnis saya tidak bisa melakukan penarikan dan verifikasi mungka tidak terbaca padahal sudah bagus tempat untuk verifikasi nya,wajah tidak terdeteksi terus menerus katanya dan suruh coba lagi,dan juga gagal terus menerus saat update dana bisnis saya verifikasi di tolak"
kena fitur dana+ ga bisa dibuka ya?,2.111.0,1,kena fitur dana ga bisa dibuka ya?
mayan tpi penjagaaanya kurang si,2.111.0,3,mayan tpi penjagaaanya kurang si
sudah hampir 3 tahun saya menggunakan dana tapi tidak pernah dapat fitur dana cicil,2.121.0,2,sudah hampir 3 tahun saya menggunakan dana tapi tidak pernah dapat fitur dana cicil
saldo ku hilang 50 ribu,2.110.0,1,saldo ku hilang 50 ribu
"aplikasi goreng patut,di buka sering stak di logo,,erorrr",2.111.0,2,"aplikasi goreng patut,di buka sering stak di logo,,erorrr"
"aplikasi yang ga bisa dipercaya lagi, heran banget tiba tiba saldo berkurang, minta bantuan melalui admin diana malah agak lain yang dikasih, minta bukti transaki uang masuk dan keluar malah ga dikasih, diilangin fitur chat nya, sunggguh aplikasi yg ga bisa dipercaya udah banyak disini sini yang mau hapus data permanen, atas kurang nya kepercayaan masyarakat sm aplikasi kalian nih🥲",2.119.0,1,"aplikasi yang ga bisa dipercaya lagi, heran banget tiba tiba saldo berkurang, minta bantuan melalui admin diana malah agak lain yang dikasih, minta bukti transaki uang masuk dan keluar malah ga dikasih, diilangin fitur chat nya, sunggguh aplikasi yg ga bisa dipercaya udah banyak disini sini yang mau hapus data permanen, atas kurang nya kepercayaan masyarakat sm aplikasi kalian nih"
kenapa tidak bisa masuk akun dana apa karena akun masih tertanam di hp lama,2.115.0,2,kenapa tidak bisa masuk akun dana apa karena akun masih tertanam di hp lama
"saya telah melakukan pencairan eMAS tapi tidak masuk saldo dan tidak terbaca di aktivitas tapi saldo eMAS saya berkurang, overal apk ini menipu saya berinvestasi eMAS",2.112.0,1,"saya telah melakukan pencairan emas tapi tidak masuk saldo dan tidak terbaca di aktivitas tapi saldo emas saya berkurang, overal apk ini menipu saya berinvestasi emas"
"barusan saya kirim uang ke rekening pribadi saya 1,3jt,, transaksi gagal tp saldo saya berkurang barusan saya kirim uang ke temen saya 55rb,, transaksi sukses terus saya hapus apk dana,, habis itu download ulang,, say cek saldo saya malah tinggal 0 gmn ini dana, mohon bantuannya biar saldo saya kembali saya kasih bintang 5 kalau saldo saya kembali",2.110.0,1,"barusan saya kirim uang ke rekening pribadi saya 1,3jt,, transaksi gagal tp saldo saya berkurang barusan saya kirim uang ke temen saya 55rb,, transaksi sukses terus saya hapus apk dana,, habis itu download ulang,, say cek saldo saya malah tinggal 0 gmn ini dana, mohon bantuannya biar saldo saya kembali saya kasih bintang 5 kalau saldo saya kembali"
"gimana sih ko ga bisa top up shopepay, top up ml, ana ff, ada tulisan ada yang salah terjadi kesalahan pada sistem kami",2.118.0,3,"gimana sih ko ga bisa top up shopepay, top up ml, ana ff, ada tulisan ada yang salah terjadi kesalahan pada sistem kami"
kenapa yah dana saya selalu bermasalah orang udah krim uang tapi enggak masuk ini eror atau bagaimana nih soal nya 500k enggak masuk,2.113.1,1,kenapa yah dana saya selalu bermasalah orang udah krim uang tapi enggak masuk ini eror atau bagaimana nih soal nya 500k enggak masuk
"udah bermasalah 2kali ,kadang qris nya gabisa di pake eror mulu",2.117.1,1,"udah bermasalah 2kali ,kadang qris nya gabisa di pake eror mulu"
"kecewa bngt karena kartu hilang tidak bisa login pdhal udah verifikasi wajah masih aja OTP minta saran jwbna bgtu"" aja minta reset pin kga bisa",2.116.0,3,kecewa bngt karena kartu hilang tidak bisa login pdhal udah verifikasi wajah masih aja otp minta saran jwbna bgtu aja minta reset pin kga bisa
"saya sudah pelunasan dana instan tp pas mau penarikan kembali malah tidak bisa terus,gimana sih ,niat ga sih kasih pinjaman nya,bikin ga kompeten",2.122.0,2,"saya sudah pelunasan dana instan tp pas mau penarikan kembali malah tidak bisa terus,gimana sih ,niat ga sih kasih pinjaman nya,bikin ga kompeten"
dana semakin lama semakin lemot...transaksi gagal tapi saldo sudah berkurang,2.113.1,1,dana semakin lama semakin lemot...transaksi gagal tapi saldo sudah berkurang
apk nya gak jelas setiap transaksi gak dimintain kata sandi lagi gak jelas pokoknya tiba tiba hilang dana nya,2.116.0,1,apk nya gak jelas setiap transaksi gak dimintain kata sandi lagi gak jelas pokoknya tiba tiba hilang dana nya
aplikasih sampah uang di kiriman tanggal 26 /2/26 200 ribu masuk tanggal 28 itu pun ilang 100 ribu sudah nelpon pihak dana tapi gak ada penjelasan,2.116.0,1,aplikasih sampah uang di kiriman tanggal 26 2 26 200 ribu masuk tanggal 28 itu pun ilang 100 ribu sudah nelpon pihak dana tapi gak ada penjelasan
"app ga jelas udah top up malah g masuk uwanya, klw 1 kli 2 kli g masalh dh sering bgt",2.110.0,3,"app ga jelas udah top up malah g masuk uwanya, klw 1 kli 2 kli g masalh dh sering bgt"
ngelag Mulu pdhl di udah topup 30k tapi gamasuk di akunnya kocak,2.116.0,1,ngelag mulu pdhl di udah topup 30k tapi gamasuk di akunnya kocak
kurang bagus dana skarang saya transfer ke rekening bank di pending suruh nunggu 24jam🥱,2.123.1,1,kurang bagus dana skarang saya transfer ke rekening bank di pending suruh nunggu 24jam
isi e toll flaz BCA belum juga masukk,2.116.0,2,isi e toll flaz bca belum juga masukk
"niat mau simpan eh malah berkurang, tiba² ada transaksi , dan gak tau dr mna lapor ke cs di suru ke akun yg transaksi, sedangkan sy gak tau dan gak pernah tau akun itu,",2.119.0,1,"niat mau simpan eh malah berkurang, tiba ada transaksi , dan gak tau dr mna lapor ke cs di suru ke akun yg transaksi, sedangkan sy gak tau dan gak pernah tau akun itu,"
Dana saya lelet lama baru kebuka padahal pake wifi,2.112.0,3,dana saya lelet lama baru kebuka padahal pake wifi
fitur dana cicil kga guna goblog percuma ada jga ga bisa digunain mah,2.119.0,1,fitur dana cicil kga guna goblog percuma ada jga ga bisa digunain mah
min kenapa dana ku gak masuk tapi notif nya sukses,2.110.0,1,min kenapa dana ku gak masuk tapi notif nya sukses
kenapa saya tidak bisa daftar dana setelah isi no terus GK bisa lanjut daftar,2.113.1,1,kenapa saya tidak bisa daftar dana setelah isi no terus gk bisa lanjut daftar
pakai tahunan fitur dana cicil belum ada,2.119.0,1,pakai tahunan fitur dana cicil belum ada
"akun tidak bisa masuk, ada telpon dari yang tidak di kenal untuk di minta topup..👎",2.122.0,1,"akun tidak bisa masuk, ada telpon dari yang tidak di kenal untuk di minta topup.."
"jelek jir, gua lapor cs di hubungin tapi giliran gua jelasin masalah nya apa ga direspon (cs beatrice) kasih bintang 1 pun itu ga worth bgt",2.117.1,1,"jelek jir, gua lapor cs di hubungin tapi giliran gua jelasin masalah nya apa ga direspon cs beatrice kasih bintang 1 pun itu ga worth bgt"
"sering terjadi gangguan lelet juga tiba"" sistem erorr tidak jelas tolong lh d perbaiki ini apk seprti dulu itu bagus tidak ad kendala",2.118.0,2,sering terjadi gangguan lelet juga tiba sistem erorr tidak jelas tolong lh d perbaiki ini apk seprti dulu itu bagus tidak ad kendala
apa sih dana udah ke potong uang belom masuk mana gak ada costumer servisan lagi,2.118.0,1,apa sih dana udah ke potong uang belom masuk mana gak ada costumer servisan lagi
sudah 4 x saldo saya hilang... nyimpan uang di dana ga aman,2.119.0,1,sudah 4 x saldo saya hilang... nyimpan uang di dana ga aman
aneh ni apk duit gua suka tiba' ilang,2.116.0,1,aneh ni apk duit gua suka tiba ilang
cuman dana sya cicil nya blom bisa d pakai,2.115.0,3,cuman dana sya cicil nya blom bisa d pakai
aplikasi bangke sering eror gak bisa buat transaksi,2.110.0,1,aplikasi bangke sering eror gak bisa buat transaksi
"fitur dana cicil kocak, tagihan udah di lunasin, limit masih banyak, tp transaksi tidak dapat diproses terus!! 👎👎👎",2.122.0,2,"fitur dana cicil kocak, tagihan udah di lunasin, limit masih banyak, tp transaksi tidak dapat diproses terus!!"
ngk bisa d gunakan .,2.115.0,3,ngk bisa d gunakan .
tolong dong paket data dan pulsa saya belom masuk sama sekali gimana nih saya sudah bayar lewat dana tapi belom masuk juga saya lagi butuh itu untuk sehari hari kalo engak bisa tolong kembali dana saya seperti semula kalo emng belom masuk tolong di perbaiki lagi sistem nya kayak ada buf makan nya pulsa sama paket saya belom masuk sama sekali kalo engak bisa saya uintall apk ini lama lama👎,2.119.0,1,tolong dong paket data dan pulsa saya belom masuk sama sekali gimana nih saya sudah bayar lewat dana tapi belom masuk juga saya lagi butuh itu untuk sehari hari kalo engak bisa tolong kembali dana saya seperti semula kalo emng belom masuk tolong di perbaiki lagi sistem nya kayak ada buf makan nya pulsa sama paket saya belom masuk sama sekali kalo engak bisa saya uintall apk ini lama lama
aplikasi selalu eror saat melakakuna transaksi mohon di benarkan sekarang,2.118.0,1,aplikasi selalu eror saat melakakuna transaksi mohon di benarkan sekarang
"kenapa sekarang saya tidak bisa masuk ke DANA lagi, setiap masuk selalu keluar lagi. biasanya tidak pernah begini, mohon jawabannya !",2.111.0,3,"kenapa sekarang saya tidak bisa masuk ke dana lagi, setiap masuk selalu keluar lagi. biasanya tidak pernah begini, mohon jawabannya !"
"buat aplikasi dana tolong jadilah aplikasi yang bertanggung jwb seperti gopay yang transfer gagal saldo bisa kembali, karna saya sudah muak stiap tranfer gagal saldo slalu hilang 😡",2.110.0,1,"buat aplikasi dana tolong jadilah aplikasi yang bertanggung jwb seperti gopay yang transfer gagal saldo bisa kembali, karna saya sudah muak stiap tranfer gagal saldo slalu hilang"
udh 2hari ditransfer dari klikBCA ga da masuk ke dana notif pun ga ada aneh,2.119.0,1,udh 2hari ditransfer dari klikbca ga da masuk ke dana notif pun ga ada aneh
gimana dana cicil saya belum ada ada juga,2.111.0,1,gimana dana cicil saya belum ada ada juga
ga bisa di pakai fitur dana cicil,2.114.1,1,ga bisa di pakai fitur dana cicil
saya sangat suka dengan aplikasi ini tapi kenapa sekarang aplikasi nya selalu ada masalah nya.masak saat saya buka aplikasi nya selalu keluar sendiri dari aplikasi dana nya tolong dong di perbaiki saya sangat suka aplikasi nya lo,2.112.0,3,saya sangat suka dengan aplikasi ini tapi kenapa sekarang aplikasi nya selalu ada masalah nya.masak saat saya buka aplikasi nya selalu keluar sendiri dari aplikasi dana nya tolong dong di perbaiki saya sangat suka aplikasi nya lo
"admin tadi saya barusan isi kouta 2x 5gb tapi kok yang masuk hanya 1x aja,terus saldo saya tetap kepotong 2x.",2.113.1,2,"admin tadi saya barusan isi kouta 2x 5gb tapi kok yang masuk hanya 1x aja,terus saldo saya tetap kepotong 2x."
"sering eror saat pembayaran, saldo sudah terpotong tapi tidak terkirim ke penerima",2.110.0,3,"sering eror saat pembayaran, saldo sudah terpotong tapi tidak terkirim ke penerima"
saya kasih rating 1 karna dana harus verifikasi otp sementara nomor sudah mati dan masih ada sisa saldo di dalam,2.112.0,1,saya kasih rating 1 karna dana harus verifikasi otp sementara nomor sudah mati dan masih ada sisa saldo di dalam
sangat kecewa terhadap dana sy tarij dn kirim uang g bisa trus juga dana ini sangat mencerahkan berkurang tdk angka sama tpi sangat kecewa terhadap aplikasi dana ini,2.113.1,1,sangat kecewa terhadap dana sy tarij dn kirim uang g bisa trus juga dana ini sangat mencerahkan berkurang tdk angka sama tpi sangat kecewa terhadap aplikasi dana ini
"tolong dong untuk melihat riwayat transaksi nya di permudah, saat ingin melihat transaksi 3 hari yg lalu nga bisa muncul.",2.118.0,2,"tolong dong untuk melihat riwayat transaksi nya di permudah, saat ingin melihat transaksi 3 hari yg lalu nga bisa muncul."
saya tidak bisa login karena kartu saya hilang mohon bantuannya dong min buat login langsung pake pin gak harus login masuk pake kode otp,2.118.0,1,saya tidak bisa login karena kartu saya hilang mohon bantuannya dong min buat login langsung pake pin gak harus login masuk pake kode otp
saya tidak bisa login,2.114.1,1,saya tidak bisa login
"perbaiki masalah masuk harus masukin kode otp (menerima kode otp), karena kartu nya dah hilang nggak bisa diakses lagi, atau nggak bisa menerima kode otp nya, percuma masukin kode sandi dan wajah, kalo ujung nya kode otp juga permasalahan nggak bisa masuk.. tolong di perbaiki dan dengar lah keluh kesah kami, mana saldo dana ku itu masih ada, lumayan besar.",2.111.0,1,"perbaiki masalah masuk harus masukin kode otp menerima kode otp , karena kartu nya dah hilang nggak bisa diakses lagi, atau nggak bisa menerima kode otp nya, percuma masukin kode sandi dan wajah, kalo ujung nya kode otp juga permasalahan nggak bisa masuk.. tolong di perbaiki dan dengar lah keluh kesah kami, mana saldo dana ku itu masih ada, lumayan besar."
bintang lima bukan berarti bagus. tapi samp4h banget. apk gak bisa baya ke virtual acount. parah ancur. ku pikir sudah di oer aiki. ternyata masih tatao ancur gk bisa tf k ecomerce sama sekali ke bank apapun. termasuk bri mandiri seabank dan lainnya terus gangguan.,2.113.1,1,bintang lima bukan berarti bagus. tapi samp4h banget. apk gak bisa baya ke virtual acount. parah ancur. ku pikir sudah di oer aiki. ternyata masih tatao ancur gk bisa tf k ecomerce sama sekali ke bank apapun. termasuk bri mandiri seabank dan lainnya terus gangguan.
"woi laper gabisa ngirim uang ini, gangguan apakah kok lama banget dari habis magrib nyampe sekarang belum bisa,makin lama makin gajelas inii,mana gabisa tf,laperrr",2.110.0,1,"woi laper gabisa ngirim uang ini, gangguan apakah kok lama banget dari habis magrib nyampe sekarang belum bisa,makin lama makin gajelas inii,mana gabisa tf,laperrr"
"aplikasi rusak, sering terjadi pembayaran tanpa ada nya tindak lanjut dari pemilik akun(tiba"" kesedot saldo nya untuk pembayaran aplikasi lain) seharusnya diberikan tindak lanjut kepada si pemilik akun untuk menyetujui pembayaran nya sendiri",2.113.1,1,"aplikasi rusak, sering terjadi pembayaran tanpa ada nya tindak lanjut dari pemilik akun tiba kesedot saldo nya untuk pembayaran aplikasi lain seharusnya diberikan tindak lanjut kepada si pemilik akun untuk menyetujui pembayaran nya sendiri"
"cs nya terlalu kaku, chat diana juga kaga dapat jawaban yang memuaskan, top up atau transfer masuk nya lama, seharusnya itu harus diperbaiki, niatan mau konsultasi malah disuruh chat cs e-wallet lain buat mempercepat. KAN KOCAK",2.116.0,1,"cs nya terlalu kaku, chat diana juga kaga dapat jawaban yang memuaskan, top up atau transfer masuk nya lama, seharusnya itu harus diperbaiki, niatan mau konsultasi malah disuruh chat cs e wallet lain buat mempercepat. kan kocak"
"lama banget pengubahan menjadi dana premium, keterangannya selalu dokumen masih di cek, kapan selesainya??",2.119.0,1,"lama banget pengubahan menjadi dana premium, keterangannya selalu dokumen masih di cek, kapan selesainya??"
"apk gak jelas, udah sinyal susah masuk harus verifikasi wajah, padahal nomor ada, gak bisa pakai otp, kamera rusak, hangus saldo saya hati2 jika pakai dana mending OVO lebih jelas mudah dan aman",2.116.0,1,"apk gak jelas, udah sinyal susah masuk harus verifikasi wajah, padahal nomor ada, gak bisa pakai otp, kamera rusak, hangus saldo saya hati2 jika pakai dana mending ovo lebih jelas mudah dan aman"
"transfer pending terosss , hapus aja aplikasinya",2.110.0,1,"transfer pending terosss , hapus aja aplikasinya"
"kalau membuka aplikasi suka keluar sendiri, kalau mau membayar hapus aplikasi lalu download lagi agar bisa, tetapi nanti seperti itu lagi.",2.122.0,1,"kalau membuka aplikasi suka keluar sendiri, kalau mau membayar hapus aplikasi lalu download lagi agar bisa, tetapi nanti seperti itu lagi."
"banyak nge bugg,ngirim uang ga bisa di tekan bagian menu nya,padahal jaringan bagus,berkali-kali hapus chace, bisa sekali doang,abis tu ngebugg lagi",2.119.0,1,"banyak nge bugg,ngirim uang ga bisa di tekan bagian menu nya,padahal jaringan bagus,berkali kali hapus chace, bisa sekali doang,abis tu ngebugg lagi"
udah laporin dari minggu kemaren tapi sampe sekarang belum di tanggapi wow keren kali apk apaan ini WA udah transaksi nya gagal mulu hadeh udah chat diana tapi gajelas kaya gitu tanggapan nya 🙄🙄🙄🙄🙄,2.115.0,1,udah laporin dari minggu kemaren tapi sampe sekarang belum di tanggapi wow keren kali apk apaan ini wa udah transaksi nya gagal mulu hadeh udah chat diana tapi gajelas kaya gitu tanggapan nya
ko dana saya apkl nya g bisa dibuka min?,2.112.0,3,ko dana saya apkl nya g bisa dibuka min?
masalah verifikasi wajah tolong itu ilangin aja udh betul muka saya malah gagal terus,2.123.1,1,masalah verifikasi wajah tolong itu ilangin aja udh betul muka saya malah gagal terus
setiap saya buka aplikasi dana pakai kuota internet tidak bisa harus pake wifi kenapa yaa sementara rate B1 dulu,2.110.0,1,setiap saya buka aplikasi dana pakai kuota internet tidak bisa harus pake wifi kenapa yaa sementara rate b1 dulu
"sudah lama pakek dana TPI baru kali ini isi saldo TPI gak masuk, nomer dan nama pengguna sudah bener, di brimo jg sudah kepotong saldo nya TPI uangnya gak masuk. kecewa sih",2.110.0,1,"sudah lama pakek dana tpi baru kali ini isi saldo tpi gak masuk, nomer dan nama pengguna sudah bener, di brimo jg sudah kepotong saldo nya tpi uangnya gak masuk. kecewa sih"
Banyak Drama. . banyak gangguan!!!! APK TOLOL,2.110.0,1,banyak drama. . banyak gangguan!!!! apk tolol
JANGAN PERNAH DOWNLOAD APLIKASI DANAI INI DANA MUDAH DI RETAS UANG MUDAH HILANG SALDO TIBA-TIBA HILANG APLIKASI DANA SANGAT MUDAH DI BOBOL MENGECEWAKN.!!!!,2.118.0,1,jangan pernah download aplikasi danai ini dana mudah di retas uang mudah hilang saldo tiba tiba hilang aplikasi dana sangat mudah di bobol mengecewakn.!!!!
dana semakin hari semakin aneh GK bisa liat history pengiriman ane,2.118.0,1,dana semakin hari semakin aneh gk bisa liat history pengiriman ane
fitur dana cicil tidak dimunculin pdahal udah bertransaksi lewat apk dana terus,2.110.0,2,fitur dana cicil tidak dimunculin pdahal udah bertransaksi lewat apk dana terus
admin nya gede banget 1500 nguras banget setiap isi saldo😑,2.121.0,1,admin nya gede banget 1500 nguras banget setiap isi saldo
"kenapa saya tidak bisa klain dana kaget padahal akun saya sudah premium, tolong dibantu, terima kasih",2.116.0,3,"kenapa saya tidak bisa klain dana kaget padahal akun saya sudah premium, tolong dibantu, terima kasih"
top up tidak bertambah saldo,2.110.0,1,top up tidak bertambah saldo
kenapa dana bisa eror,2.118.0,1,kenapa dana bisa eror
tolol sering error duit ilang trus,2.110.0,1,tolol sering error duit ilang trus
tolong pembekuan akun saya di buka,2.123.2,1,tolong pembekuan akun saya di buka
kenapa aplikasinya tiba2 gk bisa dipake transfer?????? gagal berkali kali padahal ada saldonya 😩😩😩,2.111.0,1,kenapa aplikasinya tiba2 gk bisa dipake transfer?????? gagal berkali kali padahal ada saldonya
"apasi harus upgrade ke premium dulu kalo mau ngirim uang ke temen, susah banget di upgrade bukannya mempermudah tapi mempersulit ini mah, kecewa banget",2.119.0,1,"apasi harus upgrade ke premium dulu kalo mau ngirim uang ke temen, susah banget di upgrade bukannya mempermudah tapi mempersulit ini mah, kecewa banget"
dana point yang ada ivent klaim banyak saldo dana tapi tidak bisa di tukerin satu pun kaya scam aja ni dana di ivent nya.parah orang mah pada nungguin di jam 10:00 eh malah gak bisa di tukerin.saran sih klo gak semua orang yang dapat.kususin aja bagi beberapa orang.atau yang sering top up nya gde gde aja yang dapet.jangan semua orang,2.115.0,1,dana point yang ada ivent klaim banyak saldo dana tapi tidak bisa di tukerin satu pun kaya scam aja ni dana di ivent nya.parah orang mah pada nungguin di jam 10 00 eh malah gak bisa di tukerin.saran sih klo gak semua orang yang dapat.kususin aja bagi beberapa orang.atau yang sering top up nya gde gde aja yang dapet.jangan semua orang
ribet mau buat jualan terima pembayaran harus upgrade premium .. giliran premium harus pemindahan akun lama ... giliran pemindahan gagal terus harus ini itu ngga ada yang bener ... susah setel klik tanggal lahir dari sekarang sampai 80 an harus manual klik satu persatu dan itu juga masih gagal ... gilaak,2.119.0,1,ribet mau buat jualan terima pembayaran harus upgrade premium .. giliran premium harus pemindahan akun lama ... giliran pemindahan gagal terus harus ini itu ngga ada yang bener ... susah setel klik tanggal lahir dari sekarang sampai 80 an harus manual klik satu persatu dan itu juga masih gagal ... gilaak
perlu di tingkat kan lgi,2.110.0,3,perlu di tingkat kan lgi
balikin akun saya!!! akun saya dibeku kan!,2.110.0,2,balikin akun saya!!! akun saya dibeku kan!
kok makin ga karuan.mau masuk akun harus fermuk dlu..ga da pilihan masuk akun dengan cara lain...kebetulan kamera depan lagi rusak jadi ga bisa fermuk tolong batuannya agar bisa masuk akun,2.122.0,1,kok makin ga karuan.mau masuk akun harus fermuk dlu..ga da pilihan masuk akun dengan cara lain...kebetulan kamera depan lagi rusak jadi ga bisa fermuk tolong batuannya agar bisa masuk akun
"sudah 1 tahun lebih , pembayaran bagus gak naik2 dana cicil.. tetep 100 RB dr awal... payah!!",2.121.0,2,"sudah 1 tahun lebih , pembayaran bagus gak naik2 dana cicil.. tetep 100 rb dr awal... payah!!"
TIBA TIBA BANGET KEPOTONG 20.999 TANPA TAU ITU TRANSAKSI DARI MANA DAN SIAPA!! TOLONG USUT TUNTAS KARNA BANYAK BGT YANG UDAH KENA KASUS TERPOTONG OTOMATIS DENGAN NOMINAL YANG SAMA!! KECEWA BGT PADAHAL UDAH BERTAHUN TAHUN PAKAI DANA,2.119.0,1,tiba tiba banget kepotong 20.999 tanpa tau itu transaksi dari mana dan siapa!! tolong usut tuntas karna banyak bgt yang udah kena kasus terpotong otomatis dengan nominal yang sama!! kecewa bgt padahal udah bertahun tahun pakai dana
gimana dana ini GK masuk akal orang ternsfer ke kita malah GK masuk anjir mending hapus ajah,2.123.1,1,gimana dana ini gk masuk akal orang ternsfer ke kita malah gk masuk anjir mending hapus ajah
gimana transaksi saya yang menguras saldo tapi gagal? padahal uang susah bekurang tapi tidak ada bukti transaksi? makin lama makin rusak nih apk nya,2.118.0,1,gimana transaksi saya yang menguras saldo tapi gagal? padahal uang susah bekurang tapi tidak ada bukti transaksi? makin lama makin rusak nih apk nya
hy kaka kenapa dana saya tidak bisa di buka lagi tolong di jelaskan,2.111.0,1,hy kaka kenapa dana saya tidak bisa di buka lagi tolong di jelaskan
"kecewa, penyelesaian masalah transfer kurang cepat di zaman yg serba canggih ini",2.115.0,1,"kecewa, penyelesaian masalah transfer kurang cepat di zaman yg serba canggih ini"
"kok sekarang dana keluar sendiri sih, gabisa dipake kenapa dah semanjak diupdate tolong untuk developer nya dibenerin dongg, gabisa dipake ini dana nya",2.116.0,1,"kok sekarang dana keluar sendiri sih, gabisa dipake kenapa dah semanjak diupdate tolong untuk developer nya dibenerin dongg, gabisa dipake ini dana nya"
ada bug malas pakai,2.112.0,3,ada bug malas pakai
Ingin mencoba aplikasi ini. Tapi tidak bisa aku buka,2.118.0,3,ingin mencoba aplikasi ini. tapi tidak bisa aku buka
nglag banget gk bisa dipencet,2.121.0,1,nglag banget gk bisa dipencet
"Susah banget yaa,buat dapetin DANA CICIL sedangkan saya sudah memenuhi syarat syarat nya,haduhh",2.122.0,1,"susah banget yaa,buat dapetin dana cicil sedangkan saya sudah memenuhi syarat syarat nya,haduhh"
