content,reviewCreatedVersion,score,cleaned_content
dana cicil saya kok tidak ada ya d aplikasi saya,2.119.0,5,dana cicil saya kok tidak ada ya d aplikasi saya
"tolong dong KK,, udh beberapa x aku instal uninstal tapi fitur masih sama nggak bisa muncul,, seperti fitur emas,a+reward,pulsa dn data,aktifitas pun nggak bisa,,, mohon pencerahanya",2.119.0,4,"tolong dong kk,, udh beberapa x aku instal uninstal tapi fitur masih sama nggak bisa muncul,, seperti fitur emas,a reward,pulsa dn data,aktifitas pun nggak bisa,,, mohon pencerahanya"
"aneh,,udah bayar tagihan sebelum jatuh tempo,,tp kenapa malah dana cicil nya gk bsa di gunakan lgi,,",2.119.0,1,"aneh,,udah bayar tagihan sebelum jatuh tempo,,tp kenapa malah dana cicil nya gk bsa di gunakan lgi,,"
kasih satu bintang ajah ngajuin dana cicil gak pernah muncul padahal sering transaksi,2.119.0,1,kasih satu bintang ajah ngajuin dana cicil gak pernah muncul padahal sering transaksi
kenapa upgrade premium seperti di persulit? padahal dokumen sudah dimuat,2.119.0,1,kenapa upgrade premium seperti di persulit? padahal dokumen sudah dimuat
"aplikasi aneh, padahal sisa saldo 30k pas top up 140k malah jadi 150k ngga jelas emang",2.119.0,1,"aplikasi aneh, padahal sisa saldo 30k pas top up 140k malah jadi 150k ngga jelas emang"
suara notifikasi nya serem bgt di Infinix 60i,2.119.0,5,suara notifikasi nya serem bgt di infinix 60i
dana cicil saya aktifin min,2.119.0,5,dana cicil saya aktifin min
dana cicil gak bisa digunakan,2.119.0,5,dana cicil gak bisa digunakan
"simpel banget,,,Dana memang tokcer",2.119.0,5,"simpel banget,,,dana memang tokcer"
memudahkan untuk segala transaksi,2.119.0,5,memudahkan untuk segala transaksi
saya masih punya sisa limit dana cicil tapi tidak bisa di pakai,2.119.0,2,saya masih punya sisa limit dana cicil tapi tidak bisa di pakai
dana cicil saya gak muncul muncul,2.119.0,1,dana cicil saya gak muncul muncul
sangat membantu.....semua jadi lebih mudah,2.119.0,5,sangat membantu.....semua jadi lebih mudah
terima kasih inpo y,2.119.0,3,terima kasih inpo y
"Tidak bisa masuk tolong bantuan nya min, terima kasih.",2.119.0,5,"tidak bisa masuk tolong bantuan nya min, terima kasih."
setelah di update tidak bisa melakukan pembayaran,2.119.0,5,setelah di update tidak bisa melakukan pembayaran
saya ingin memunculkan fitur dana instan,2.119.0,5,saya ingin memunculkan fitur dana instan
"kak ini Uda coba masuk dana uda masukin nomer juga nah habis itu loading terus keluar sendiri dari apk nya sama ada tulisan ""dana telah berhenti"" disitu uda coba berbagai cara tapi tetep ajaa sama uda diulangi beberapa kali juga sampe unistal dana trs download lagi dan sampe berulang kali tetep Kya gitu, sebelumnya di hp satunya aman' aja lancar banget pas masuk tapi tiba' yang di hp ini banyak kendalanya mau masuk tiba' keluar sendiri sama ada tulisan ""dana telah berhenti"" 🔒",2.119.0,1,"kak ini uda coba masuk dana uda masukin nomer juga nah habis itu loading terus keluar sendiri dari apk nya sama ada tulisan dana telah berhenti disitu uda coba berbagai cara tapi tetep ajaa sama uda diulangi beberapa kali juga sampe unistal dana trs download lagi dan sampe berulang kali tetep kya gitu, sebelumnya di hp satunya aman aja lancar banget pas masuk tapi tiba yang di hp ini banyak kendalanya mau masuk tiba keluar sendiri sama ada tulisan dana telah berhenti"
Biar bisa dibuka gimana danaya,2.119.0,5,biar bisa dibuka gimana danaya
"semua harus upgrade ke premium,, menyusahkan",2.119.0,1,"semua harus upgrade ke premium,, menyusahkan"
"saya kasih bintang 1 karena untuk mengembalikan akun dana saya yg nomornya sudah hilang harus menggunakan kode verifikasi yg di kirim lewat wa sms dan email smentara smua akun yg terkait di dana itu sudah nggk ada smua, harusnya lewat pin dan verifikasi wajah aja sudah cukup sampai skrng akun saya belum kembali padahal saya ada saldo di akun itu, tolong dana bantu saya untuk kembaliin lagi akun saya🙏.",2.119.0,1,"saya kasih bintang 1 karena untuk mengembalikan akun dana saya yg nomornya sudah hilang harus menggunakan kode verifikasi yg di kirim lewat wa sms dan email smentara smua akun yg terkait di dana itu sudah nggk ada smua, harusnya lewat pin dan verifikasi wajah aja sudah cukup sampai skrng akun saya belum kembali padahal saya ada saldo di akun itu, tolong dana bantu saya untuk kembaliin lagi akun saya ."
Dana saya sudah premium tapi gabisa bikin dana bisnis wkwk kocakkk kocakkk hauss validasi dekkk dekk,2.119.0,1,dana saya sudah premium tapi gabisa bikin dana bisnis wkwk kocakkk kocakkk hauss validasi dekkk dekk
kak tolong bantuannya saya bingun tiba tiba gak bisa login tulisannya ditangguhkan,2.119.0,5,kak tolong bantuannya saya bingun tiba tiba gak bisa login tulisannya ditangguhkan
kok dana cicil di akun dana q engk muncul padahal udah premium.tlng di perbaiki lgi terimah kasih.,2.119.0,5,kok dana cicil di akun dana q engk muncul padahal udah premium.tlng di perbaiki lgi terimah kasih.
kenapa tidak bisa mengaktifkan dana cicil padahal akun dana saya sudah lama dri 2019,2.119.0,1,kenapa tidak bisa mengaktifkan dana cicil padahal akun dana saya sudah lama dri 2019
ada potongan 500 per transaksi. rugi,2.119.0,1,ada potongan 500 per transaksi. rugi
kok dana cicil saya gak bisa di pakek limit nya,2.119.0,5,kok dana cicil saya gak bisa di pakek limit nya
sekarang dana jelek ngisi saldo aja kepotong gajelas aplikasinya masa isi saldo doang kepotong kecuali tarik tunai kepotong admin ini makin gajelas jelek,2.119.0,3,sekarang dana jelek ngisi saldo aja kepotong gajelas aplikasinya masa isi saldo doang kepotong kecuali tarik tunai kepotong admin ini makin gajelas jelek
transaksi 35 juta belum ada dana cicil nya sangat sangat mengecewakan 🤣,2.119.0,1,transaksi 35 juta belum ada dana cicil nya sangat sangat mengecewakan
transaksi cepat dan aman,2.119.0,5,transaksi cepat dan aman
"tolong di perbaiki agen top up dana (beta) sering bug susah di buka, padahal saldo gw masih banyak disitu 🥲",2.119.0,5,"tolong di perbaiki agen top up dana beta sering bug susah di buka, padahal saldo gw masih banyak disitu"
kenapa dana cicil saya tidak ada.sdangkan saya sudah memakai dana lebih dari 4thn,2.119.0,5,kenapa dana cicil saya tidak ada.sdangkan saya sudah memakai dana lebih dari 4thn
mau mengaktifkan dana cicil lgi,2.119.0,3,mau mengaktifkan dana cicil lgi
coba cek akun saya ibu bapak yang terhormat kenapa tidak bisa masuk di apl dana tiba tiba keluar sendiri sudah mencoba berapa kali,2.119.0,5,coba cek akun saya ibu bapak yang terhormat kenapa tidak bisa masuk di apl dana tiba tiba keluar sendiri sudah mencoba berapa kali
apk nya dah bagus bisa buat dompet digital tapi kadang² suka error,2.119.0,5,apk nya dah bagus bisa buat dompet digital tapi kadang suka error
"min fitur Dana Agen tolong di maksimalkan,sering terjadi kendala halaman Dana agen tidak bisa di akses.",2.119.0,1,"min fitur dana agen tolong di maksimalkan,sering terjadi kendala halaman dana agen tidak bisa di akses."
gak bisa klaim daget. males,2.119.0,1,gak bisa klaim daget. males
sekarang mau transaksi ribet. dulu aja praktis dan cepat . sekarang sulit,2.119.0,5,sekarang mau transaksi ribet. dulu aja praktis dan cepat . sekarang sulit
"aneh dana ku tiba² sesi berakhir padahal gk ada yang bobol dananya,dan pas mulai sesi berakhir itu pas akun udh di premiumin tolong pihak dana kalau ada bug segera di tanganin soalnya seperti itu risih rasanya🙏",2.119.0,4,"aneh dana ku tiba sesi berakhir padahal gk ada yang bobol dananya,dan pas mulai sesi berakhir itu pas akun udh di premiumin tolong pihak dana kalau ada bug segera di tanganin soalnya seperti itu risih rasanya"
lebih muda untuk bertransaksi..mantap👍🏻,2.119.0,5,lebih muda untuk bertransaksi..mantap
sya merasa nyaman pakai dana,2.119.0,5,sya merasa nyaman pakai dana
saya mau upgrade dana premium tanpa KTP lewat Gmail,2.119.0,5,saya mau upgrade dana premium tanpa ktp lewat gmail
sangat bagus dan cepat untuk pengiriman,2.119.0,5,sangat bagus dan cepat untuk pengiriman
"Dana Bisnin,fitur Agen Dana tolong untuk di maksimalkan min,terutama perbaiki bug seringkali halaman nya tidak bisa di akses,bug beberapa nomer pelanggan kadang tidak bisa melanjutkan transaksi padahal nomer sudah terdaftar dana.",2.119.0,1,"dana bisnin,fitur agen dana tolong untuk di maksimalkan min,terutama perbaiki bug seringkali halaman nya tidak bisa di akses,bug beberapa nomer pelanggan kadang tidak bisa melanjutkan transaksi padahal nomer sudah terdaftar dana."
"setelah di update jadi lemot, mau buka aktivitas transaksi nggak bisa, sama mau kirim saldo ke aplikasi lain juga nggak bisa loading nya lama. padahal udah pake wifi sama pake kouta tapi tetep aja nggak bisa. padahal ini lagi butuh banget foto bukti transfer tapi lamah nggak bisa di buka riwayat aktivitas nya kan orang malah ngira nya penipuan karna nggak bisa Tolong mohon di perbaiki ya sistem nya!!",2.119.0,4,"setelah di update jadi lemot, mau buka aktivitas transaksi nggak bisa, sama mau kirim saldo ke aplikasi lain juga nggak bisa loading nya lama. padahal udah pake wifi sama pake kouta tapi tetep aja nggak bisa. padahal ini lagi butuh banget foto bukti transfer tapi lamah nggak bisa di buka riwayat aktivitas nya kan orang malah ngira nya penipuan karna nggak bisa tolong mohon di perbaiki ya sistem nya!!"
"buat fitur yang lain bagus2 aja cuma di dana goals kenapa buat ditarik aja makin di persulit ya? padahal udah verifikasi lewat wajah tapi tetep gabisa ditarik, sampe sekarang dana nya masih nyangkut di dana goals, Pengen verifikasi lewat pin juga gabisa.",2.119.0,4,"buat fitur yang lain bagus2 aja cuma di dana goals kenapa buat ditarik aja makin di persulit ya? padahal udah verifikasi lewat wajah tapi tetep gabisa ditarik, sampe sekarang dana nya masih nyangkut di dana goals, pengen verifikasi lewat pin juga gabisa."
Sumpah capek banget. Customer servicenya ga bisa bantu sama sekal.!! Tolong ya akun saya ga bisa d buka! Memang akun saya dalam keadaan no sudah hangus ga bisa menerima otp tapi kan saya ingat pin dan sudah vermuk juga. Seharusnya udah cukup ada muka saya disitu harus nya bisa d kenali ga harus meminta otp terus.. minta bantuan customer harus ganti no tapi pas d lakuin ganti no lama. Tolong d dalem apk nya ada saldo yg harus saya ambil kan! Jadi permudah lah buat akses.. cukup pin sama vermuk!!,2.119.0,1,sumpah capek banget. customer servicenya ga bisa bantu sama sekal.!! tolong ya akun saya ga bisa d buka! memang akun saya dalam keadaan no sudah hangus ga bisa menerima otp tapi kan saya ingat pin dan sudah vermuk juga. seharusnya udah cukup ada muka saya disitu harus nya bisa d kenali ga harus meminta otp terus.. minta bantuan customer harus ganti no tapi pas d lakuin ganti no lama. tolong d dalem apk nya ada saldo yg harus saya ambil kan! jadi permudah lah buat akses.. cukup pin sama vermuk!!
saya ingin memunculkan DANA cicil,2.119.0,5,saya ingin memunculkan dana cicil
percuma dana cicil nya persyaratannya cukup limitnya jelas. tp g bs d pake.,2.119.0,1,percuma dana cicil nya persyaratannya cukup limitnya jelas. tp g bs d pake.
"Akun di bekukan padahal akun baru dibuat, aneh betul ini dana",2.119.0,1,"akun di bekukan padahal akun baru dibuat, aneh betul ini dana"
Beta penuh gimana ini min,2.119.0,5,beta penuh gimana ini min
dana salah satu dompet digital andalanku,2.119.0,5,dana salah satu dompet digital andalanku
aplikasi ini sangat berguna buat aku bisa kirim ke seluruh keluarga besar saya,2.119.0,5,aplikasi ini sangat berguna buat aku bisa kirim ke seluruh keluarga besar saya
dijamin aman buat transaksi,2.119.0,5,dijamin aman buat transaksi
"syarat udah terpenuhi,saldo bulak balik ke dana dari taun 2020 tapi belum bisa ke buka dana cicil",2.119.0,2,"syarat udah terpenuhi,saldo bulak balik ke dana dari taun 2020 tapi belum bisa ke buka dana cicil"
kecewa fitur dana cicil tidak ada di akun saya padahal sudah premium,2.119.0,1,kecewa fitur dana cicil tidak ada di akun saya padahal sudah premium
"Thank you admin moga pt espay makin jaya,🙏🏻💪🏻",2.119.0,5,"thank you admin moga pt espay makin jaya,"
"saat login,jaringan bermasalah. padahal jaringan bagus,mohon di perbaiki",2.119.0,1,"saat login,jaringan bermasalah. padahal jaringan bagus,mohon di perbaiki"
"menurut saya aplikais dana jelek dalam segi keamanan kemarin tgl 27 maret 2026, jam 17.03 gak melakukan transaksi kok ada aktifitas transaksi pengisian pulsa berhasil ,kan seharusnya mau bayar dalam transaksi harus verifikasi atau pakai pin tha la ini gak ada verifikasi atau pin kok ada transaksi berhasil,sudah menghubungi pihak dana tapi gak ada tanggung jawabnya",2.119.0,1,"menurut saya aplikais dana jelek dalam segi keamanan kemarin tgl 27 maret 2026, jam 17.03 gak melakukan transaksi kok ada aktifitas transaksi pengisian pulsa berhasil ,kan seharusnya mau bayar dalam transaksi harus verifikasi atau pakai pin tha la ini gak ada verifikasi atau pin kok ada transaksi berhasil,sudah menghubungi pihak dana tapi gak ada tanggung jawabnya"
"mohon bantuan pihak Dana, saya inging mengajukan pergantian ktp.Karna dulu saat daftar saya menggunakan ktp orang tua.Sekarang saya sudah punya ktp sendiri dan ingin mengganti ktp di Dana.Mohon bantuan nya🙏",2.119.0,4,"mohon bantuan pihak dana, saya inging mengajukan pergantian ktp.karna dulu saat daftar saya menggunakan ktp orang tua.sekarang saya sudah punya ktp sendiri dan ingin mengganti ktp di dana.mohon bantuan nya"
"tolong kalo bisa aktif kan lah Dana Cicil saya,,,?? terima kasih",2.119.0,5,"tolong kalo bisa aktif kan lah dana cicil saya,,,?? terima kasih"
bagus gampang kirim gampang ngambil gampang belanja,2.119.0,5,bagus gampang kirim gampang ngambil gampang belanja
jujur duit ku banyak ilang disini aku tinggal bbrapa hari langsung ilang duit aku,2.119.0,1,jujur duit ku banyak ilang disini aku tinggal bbrapa hari langsung ilang duit aku
aku beli kuota yang 50rb udah sampai 3 kali tapi kuotanya nggak masuk masuk. aplikasi dana buruk.,2.119.0,1,aku beli kuota yang 50rb udah sampai 3 kali tapi kuotanya nggak masuk masuk. aplikasi dana buruk.
kalo bisa jangan pake dana sudah banyak penipuan dan mengambil saldo. saya sudah berpengalaman saldo saya di ambil penipu dr pihak dananya sendiri. dan tidak bertanggung jawab.,2.119.0,1,kalo bisa jangan pake dana sudah banyak penipuan dan mengambil saldo. saya sudah berpengalaman saldo saya di ambil penipu dr pihak dananya sendiri. dan tidak bertanggung jawab.
"masih belum tertangani yah, narik saldo dana bisnis ke dana biasa harus verifikasi wajah tapi selalu gabisa",2.119.0,1,"masih belum tertangani yah, narik saldo dana bisnis ke dana biasa harus verifikasi wajah tapi selalu gabisa"
"ini gmn ya, saya top up duit ke dana tapi engga masuk??? di telen duit saya aoa gimanaa?? suda hampir sejam",2.119.0,1,"ini gmn ya, saya top up duit ke dana tapi engga masuk??? di telen duit saya aoa gimanaa?? suda hampir sejam"
Tadi cari informasi untuk mencairkan uangnya itu hanya 1juta dikenakan biaya terus 1juta lagi kena biaya lagi dan pengambilannya terbatas 4juta saja mohon solusinya kalau ambil banyak apa ada tempat lainnya Terima kasih 🙏💪,2.119.0,5,tadi cari informasi untuk mencairkan uangnya itu hanya 1juta dikenakan biaya terus 1juta lagi kena biaya lagi dan pengambilannya terbatas 4juta saja mohon solusinya kalau ambil banyak apa ada tempat lainnya terima kasih
kenapa gabisa dimasukin akun dana saya?. padahal sinyal ya ga ganggu.,2.119.0,1,kenapa gabisa dimasukin akun dana saya?. padahal sinyal ya ga ganggu.
TOP lah 🙏🙏🤩🤩🙏🤩🤩🙏🙏🙏🤩🙏 AMAN. selalu 👍👍👍🙏🤩🤩🤩,2.119.0,5,top lah aman. selalu
dana makin kesini bukan nya lebih baik malah makin parah masa buka aja beberapa kali ga bisa terus signal bagus udah di hapus instal ulang masih tetap gimana ni sangat di sayangkan mungkin jika udah tidak ada uang masuk aku buang aja ni apk dana,2.119.0,1,dana makin kesini bukan nya lebih baik malah makin parah masa buka aja beberapa kali ga bisa terus signal bagus udah di hapus instal ulang masih tetap gimana ni sangat di sayangkan mungkin jika udah tidak ada uang masuk aku buang aja ni apk dana
"buat qr bisnis sampe hampir 2 bulan cih,udah laporan juga gk ada kelanjutanya sama sekali",2.119.0,1,"buat qr bisnis sampe hampir 2 bulan cih,udah laporan juga gk ada kelanjutanya sama sekali"
Mantap aku suka aplikasi ini,2.119.0,5,mantap aku suka aplikasi ini
"dana sekarang kurang bagus, sudah beralih ke dana premium dokumen berhasil diunggah tapi tetap disurug upgrade",2.119.0,1,"dana sekarang kurang bagus, sudah beralih ke dana premium dokumen berhasil diunggah tapi tetap disurug upgrade"
nyaman dan aman untuk keperluan mendesak,2.119.0,5,nyaman dan aman untuk keperluan mendesak
Aplikasi keren dan sangat membantu,2.119.0,5,aplikasi keren dan sangat membantu
"aplikasi jelek ...saya yg menggunakan dana selama bertahun"" fitur dana cicil saya ngk pernah muncul .....saya yg di suruh menungu terus kali di laporkan ke customer servis ....ngk ngotak apk nya .....masa setiap keluhan dana cicil di suruh menunggu 30 hari terus ....pelayan an jelek apk jelek ...sumpah nyesah transaksi apk dana",2.119.0,1,aplikasi jelek ...saya yg menggunakan dana selama bertahun fitur dana cicil saya ngk pernah muncul .....saya yg di suruh menungu terus kali di laporkan ke customer servis ....ngk ngotak apk nya .....masa setiap keluhan dana cicil di suruh menunggu 30 hari terus ....pelayan an jelek apk jelek ...sumpah nyesah transaksi apk dana
sàngat bagus karna pemin̈at banyak termasuk indonesia termasuk n̈tt ķàb. aĺor keçam patar tengah desa mauta . mauta artin̈ya m a u t a u . amin.,2.119.0,5,s ngat bagus karna pemin at banyak termasuk indonesia termasuk n tt b. a or ke am patar tengah desa mauta . mauta artin ya m a u t a u . amin.
"kapok nyimpen uang d dana , tiba2 ada transaksi maxtohub tanpa sepengetahuan dan verifikasi sepihak ,.",2.119.0,2,"kapok nyimpen uang d dana , tiba2 ada transaksi maxtohub tanpa sepengetahuan dan verifikasi sepihak ,."
aneh dana cicil Saya tidak tersedia terus padahal udah saya bayar lunas tagihan nya,2.119.0,5,aneh dana cicil saya tidak tersedia terus padahal udah saya bayar lunas tagihan nya
Dana Merupakan kebanggaan bagi kami yg SDH Menggunakan baik menerima maupun transfer Trimakasih,2.119.0,3,dana merupakan kebanggaan bagi kami yg sdh menggunakan baik menerima maupun transfer trimakasih
"kenapa kakak saya di Sumatera saya di Jawa kenapa tidak bisa yaa, katanya akun saya belum tedaftar kan",2.119.0,3,"kenapa kakak saya di sumatera saya di jawa kenapa tidak bisa yaa, katanya akun saya belum tedaftar kan"
dana lagi nggak aman,2.119.0,1,dana lagi nggak aman
kenapa uang yang di topup tidak bisa masuk ke saldo dana?,2.119.0,5,kenapa uang yang di topup tidak bisa masuk ke saldo dana?
"kenapa dana cicil saya setiap mau transaksi selalu scan wajah dan selalu eror , tolong perbaiki bug ini update blm sempurna",2.119.0,5,"kenapa dana cicil saya setiap mau transaksi selalu scan wajah dan selalu eror , tolong perbaiki bug ini update blm sempurna"
"ok kali ini ku ubah bintang 1 karena dana bisnis ga jelas, gabisa narik uang dari dana bisnis disuruh verifikasi wajah pdhal udh pake wajah sendiri bukan wajah orang lain tetep aja gabisa mending pake gopay deh kalo bikin qris dana ribetttt",2.119.0,1,"ok kali ini ku ubah bintang 1 karena dana bisnis ga jelas, gabisa narik uang dari dana bisnis disuruh verifikasi wajah pdhal udh pake wajah sendiri bukan wajah orang lain tetep aja gabisa mending pake gopay deh kalo bikin qris dana ribetttt"
dana cicil gak bisa di pakai gimana sih tolong perbaiki lagi,2.119.0,5,dana cicil gak bisa di pakai gimana sih tolong perbaiki lagi
"ini gimana ya aku mau login lgi ke dana soalnya hp lamaku ilang,tapi pas mau login kok notif dari dana nya jaringan bermasalah silakan coba lagi nanti,udah 4 hari ku coba login masih aja sama tetep gk bisa tolong donk dari pihak dana untuk cepat di respon agar para pengguna apk dana gk kecewa🙏",2.119.0,1,"ini gimana ya aku mau login lgi ke dana soalnya hp lamaku ilang,tapi pas mau login kok notif dari dana nya jaringan bermasalah silakan coba lagi nanti,udah 4 hari ku coba login masih aja sama tetep gk bisa tolong donk dari pihak dana untuk cepat di respon agar para pengguna apk dana gk kecewa"
fitur dana cicil belom muncul,2.119.0,3,fitur dana cicil belom muncul
akun dana saya knp nggk bisa masuk? balikin lah saldo nya,2.119.0,1,akun dana saya knp nggk bisa masuk? balikin lah saldo nya
"ribet banget makin kesini mau kirim uang aja harus bikin dana premium segala, makin jelek aja, bikin males lama lama pake dana",2.119.0,3,"ribet banget makin kesini mau kirim uang aja harus bikin dana premium segala, makin jelek aja, bikin males lama lama pake dana"
sangat baik mudah dan aman,2.119.0,5,sangat baik mudah dan aman
mohon bantuannya agar dana cicil saya bisa digunakan lagi,2.119.0,5,mohon bantuannya agar dana cicil saya bisa digunakan lagi
tolong kembalikan saldo dana saya yang tersedot oleh tiktok coin recharge tanpa konfirmasi dari saya dulu,2.119.0,1,tolong kembalikan saldo dana saya yang tersedot oleh tiktok coin recharge tanpa konfirmasi dari saya dulu
bagus sekali apk ni,2.119.0,5,bagus sekali apk ni
kenapa si ahir2 ini dana g bisa tranfer,2.119.0,5,kenapa si ahir2 ini dana g bisa tranfer
sangat terbantu dalam bertransaksi,2.119.0,5,sangat terbantu dalam bertransaksi
dana kog lambat ya min,2.119.0,3,dana kog lambat ya min
layanan terbaik sangat puas,2.119.0,5,layanan terbaik sangat puas
"kenapa akun saya tidak bisa untuk mengirim lagi, seperti menggunakan e walet gak bisa memeriksa notifikasi gak bisa dibuka, mok chat dana jugak gak bisa. tolong yaa segera dibenarkan akun saya, saya menggunakan dana untuk usaha saya. kalo akun bermasalah terus saya yang susah untuk bertransaksi nyaaa. tolong yaa diperbaiki",2.119.0,1,"kenapa akun saya tidak bisa untuk mengirim lagi, seperti menggunakan e walet gak bisa memeriksa notifikasi gak bisa dibuka, mok chat dana jugak gak bisa. tolong yaa segera dibenarkan akun saya, saya menggunakan dana untuk usaha saya. kalo akun bermasalah terus saya yang susah untuk bertransaksi nyaaa. tolong yaa diperbaiki"
"kok dana saya gak ada fitur dana cicil , sudah lama saya pakai aplikasi dana",2.119.0,5,"kok dana saya gak ada fitur dana cicil , sudah lama saya pakai aplikasi dana"
"kenapa dana cicil saya ga ada muncul ya kk,orang orang pada muncul",2.119.0,5,"kenapa dana cicil saya ga ada muncul ya kk,orang orang pada muncul"
transfer k bank lain adminya sedikit,2.119.0,5,transfer k bank lain adminya sedikit
bayar lebih cepat dan peraktis,2.119.0,5,bayar lebih cepat dan peraktis
mengapa saya td dapat transaksi dg ini di akun id gm selalu menolak dg alasan kami td megijikan nya. di karenakan batas pajak.,2.119.0,1,mengapa saya td dapat transaksi dg ini di akun id gm selalu menolak dg alasan kami td megijikan nya. di karenakan batas pajak.
alhamdulillah baik lbh mudah,2.119.0,5,alhamdulillah baik lbh mudah
kok mulai lambat untuk transaksinya.,2.119.0,3,kok mulai lambat untuk transaksinya.
proses cepat dan instan saya sangat suka dengan fitur² yg sudah disediakan oleh aplikasi dana ini terimakasih dan sehat selalu ya min,2.119.0,5,proses cepat dan instan saya sangat suka dengan fitur yg sudah disediakan oleh aplikasi dana ini terimakasih dan sehat selalu ya min
dana cicil saya tidak ada .,2.119.0,4,dana cicil saya tidak ada .
Sush kali munculindana cicil nya,2.119.0,5,sush kali munculindana cicil nya
"makin kesini tiap isi saldo selalu kena admin, tolonglah dana kasih gratis admin isi saldo minimal 3 kali sebulan. kalo tiap isi saldo kena admin lamalama sama kayak aplikasi sebelah. padahal dana bisa terkenal dan banyak pengguna karena dana dikenal murah, banyak gratis admin, kalo ikut ikutan serba admin siap siap deh kehilangan banyak penggunanya.",2.119.0,5,"makin kesini tiap isi saldo selalu kena admin, tolonglah dana kasih gratis admin isi saldo minimal 3 kali sebulan. kalo tiap isi saldo kena admin lamalama sama kayak aplikasi sebelah. padahal dana bisa terkenal dan banyak pengguna karena dana dikenal murah, banyak gratis admin, kalo ikut ikutan serba admin siap siap deh kehilangan banyak penggunanya."
sangat bermanfaat memudahkan semua transaksi 👌👍👍,2.119.0,5,sangat bermanfaat memudahkan semua transaksi
cukup baik dan bermanfaat,2.119.0,5,cukup baik dan bermanfaat
cepat dalam pengiriman tampa loading,2.119.0,5,cepat dalam pengiriman tampa loading
"alhamdulilah aman nabung d dana,terimakasih🙏🙏",2.119.0,5,"alhamdulilah aman nabung d dana,terimakasih"
"Dana Payah, customer care cuma pakai chat bot, gak ada solusi. ayo kasih rating bintang satu biar jeblok. Selalu gagal pemindahan akun, alasan ada aset yg gue bingung gimana mo log in ke akun lama kan udah gak aktif nomornya. Bener² merepokan semenjak Pakai Chat Box gal Guna itu.",2.119.0,1,"dana payah, customer care cuma pakai chat bot, gak ada solusi. ayo kasih rating bintang satu biar jeblok. selalu gagal pemindahan akun, alasan ada aset yg gue bingung gimana mo log in ke akun lama kan udah gak aktif nomornya. bener merepokan semenjak pakai chat box gal guna itu."
Aktifkan dana instan admin,2.119.0,5,aktifkan dana instan admin
maaf saya kasih bintang 1 karena ada bbrapa fitur yang saya tidak dapatkan di dana salah 1 nya dana cicil,2.119.0,1,maaf saya kasih bintang 1 karena ada bbrapa fitur yang saya tidak dapatkan di dana salah 1 nya dana cicil
mantul deh sangat membantu,2.119.0,5,mantul deh sangat membantu
karna setiap saya mau top up sering kadang eror,2.119.0,4,karna setiap saya mau top up sering kadang eror
"jngn mau doanlod aplukasi dana kawan2,sdh lemot trus dana instan sy gak naik2 limitnya padahal sy sllu bayar sebelum jatuh tempo,tean analisisnya gak pd sekolah pd molor",2.119.0,1,"jngn mau doanlod aplukasi dana kawan2,sdh lemot trus dana instan sy gak naik2 limitnya padahal sy sllu bayar sebelum jatuh tempo,tean analisisnya gak pd sekolah pd molor"
"Aplikasi trouble, masak kena tipu mau klaim proteksi uang gak bisa, ini asuransi cuma jadi pajangan apa gimana itu?",2.119.0,1,"aplikasi trouble, masak kena tipu mau klaim proteksi uang gak bisa, ini asuransi cuma jadi pajangan apa gimana itu?"
aplikasi terburuk tidak ada konsistensi semua fitur kadang bisa di pakai kadang ga bisa di pakai.kalo kek gitu mending fitur di tiadakan (dana cicil),2.119.0,1,aplikasi terburuk tidak ada konsistensi semua fitur kadang bisa di pakai kadang ga bisa di pakai.kalo kek gitu mending fitur di tiadakan dana cicil
dana Cicil saya kaga muncul,2.119.0,4,dana cicil saya kaga muncul
"aplikasi nya simple banget, gampang di gunakan",2.119.0,5,"aplikasi nya simple banget, gampang di gunakan"
sangat puas dngan layanan dana👍👍👍,2.119.0,5,sangat puas dngan layanan dana
saya pingin nabung uang di sini,2.119.0,5,saya pingin nabung uang di sini
gampang dan mudah di gunakan,2.119.0,5,gampang dan mudah di gunakan
"aplikasi merugikan orang ga pernah terhubung apapun ke aplikasi apapun tapi duit lngsng ke potong tanpa ada pemberitahuan persetujuan dari pengguna aplikasi,buruk seburuk buruk nya ga bertanggung jawab!!!!",2.119.0,1,"aplikasi merugikan orang ga pernah terhubung apapun ke aplikasi apapun tapi duit lngsng ke potong tanpa ada pemberitahuan persetujuan dari pengguna aplikasi,buruk seburuk buruk nya ga bertanggung jawab!!!!"
refund cepat tdk ribet,2.119.0,5,refund cepat tdk ribet
memuaskan GK pake loading transfer cepat transaksi juga cepat,2.119.0,5,memuaskan gk pake loading transfer cepat transaksi juga cepat
aplikasi keuangan dana sangat membantu,2.119.0,5,aplikasi keuangan dana sangat membantu
tolongin perbaiki jaringan ini setiap saya buka koneksi internet tidak bisa kalo aplikasi yg lain bisa saja kalo dana jaringan,2.119.0,5,tolongin perbaiki jaringan ini setiap saya buka koneksi internet tidak bisa kalo aplikasi yg lain bisa saja kalo dana jaringan
"tolong dong dana saya habis kehilangan hp karna di curi dan nomor dana saya ada di hp itu,,,, saya mau pemindahan akun aja gagal terus KENAPAA????!!!! freak dana",2.119.0,1,"tolong dong dana saya habis kehilangan hp karna di curi dan nomor dana saya ada di hp itu,,,, saya mau pemindahan akun aja gagal terus kenapaa????!!!! freak dana"
